Id,CO2 Emissions(g/km)
77037,542.75323
77038,566.60944
77039,681.54126
77040,439.1748
77041,738.4228
77042,831.6347
77043,449.6436
77044,452.189
77045,494.07516
77046,616.6593
77047,753.2675
77048,562.132
77049,492.37137
77050,569.6177
77051,524.3237
77052,285.13498
77053,591.469
77054,449.5283
77055,633.33795
77056,467.9475
77057,337.05765
77058,611.32104
77059,551.818
77060,579.0723
77061,557.39514
77062,830.26764
77063,519.5713
77064,609.79504
77065,854.0533
77066,858.70874
77067,823.1251
77068,603.5353
77069,531.81665
77070,543.6425
77071,493.98514
77072,527.5339
77073,556.1727
77074,433.64835
77075,778.28076
77076,495.61737
77077,488.5347
77078,645.73553
77079,476.74393
77080,499.372
77081,826.78375
77082,741.9658
77083,364.29916
77084,890.03815
77085,515.54297
77086,542.0521
77087,891.28766
77088,753.58154
77089,499.0286
77090,265.16476
77091,492.41425
77092,699.5988
77093,535.7542
77094,749.1078
77095,181.88727
77096,630.35675
77097,549.2263
77098,784.2596
77099,1018.1589
77100,631.7094
77101,590.95526
77102,706.6618
77103,603.2388
77104,531.09546
77105,564.0969
77106,513.3639
77107,359.04764
77108,662.93085
77109,564.95593
77110,387.6781
77111,668.1396
77112,729.1699
77113,405.85858
77114,582.6237
77115,584.45544
77116,449.48044
77117,233.21239
77118,821.6178
77119,626.41833
77120,830.0829
77121,539.7318
77122,492.41425
77123,605.7736
77124,491.25067
77125,665.85376
77126,506.35522
77127,598.9939
77128,873.77563
77129,603.21094
77130,677.3796
77131,516.5293
77132,510.64822
77133,487.38986
77134,748.59937
77135,836.5907
77136,616.1725
77137,560.05835
77138,492.30582
77139,521.0976
77140,603.46686
77141,800.48334
77142,880.60486
77143,465.012
77144,716.93274
77145,649.2442
77146,725.83655
77147,510.35724
77148,577.7648
77149,566.5935
77150,570.7815
77151,512.5584
77152,850.47925
77153,543.4401
77154,606.9566
77155,467.2161
77156,600.9528
77157,534.97504
77158,607.73474
77159,811.6476
77160,942.59033
77161,411.05746
77162,542.02985
77163,628.91376
77164,647.7364
77165,818.7877
77166,490.12482
77167,717.7248
77168,201.8575
77169,472.444
77170,484.47067
77171,579.54553
77172,634.4896
77173,559.3349
77174,486.76874
77175,537.7485
77176,521.9871
77177,825.56055
77178,616.0051
77179,533.8845
77180,547.1544
77181,786.5435
77182,649.317
77183,479.13434
77184,475.6367
77185,499.62222
77186,780.93835
77187,814.73267
77188,604.9469
77189,562.24646
77190,765.2432
77191,746.621
77192,502.5485
77193,197.26595
77194,713.2377
77195,812.0331
77196,1103.6139
77197,798.0765
77198,539.61847
77199,225.22429
77200,538.29016
77201,518.81213
77202,781.08167
77203,591.66327
77204,523.45166
77205,617.04535
77206,811.65344
77207,707.8028
77208,622.65326
77209,546.1558
77210,846.4363
77211,792.28577
77212,543.53674
77213,594.3968
77214,553.68933
77215,534.97504
77216,679.68896
77217,914.9411
77218,561.34155
77219,945.4985
77220,547.60144
77221,393.67343
77222,573.9822
77223,749.3779
77224,668.0502
77225,353.8038
77226,605.9772
77227,927.6268
77228,727.3927
77229,377.72498
77230,482.44247
77231,516.5368
77232,694.72424
77233,462.50433
77234,536.6312
77235,689.2185
77236,565.8351
77237,568.5288
77238,608.1272
77239,710.15497
77240,684.93585
77241,181.28976
77242,353.35632
77243,786.78644
77244,571.6414
77245,958.75305
77246,751.13745
77247,488.4202
77248,570.24445
77249,996.0454
77250,527.4639
77251,543.89233
77252,1083.3741
77253,932.52954
77254,878.1896
77255,442.9689
77256,364.75107
77257,545.8629
77258,613.1936
77259,681.44617
77260,626.3463
77261,469.7614
77262,185.28381
77263,905.43994
77264,434.62628
77265,197.26595
77266,241.79799
77267,705.84784
77268,476.46896
77269,667.0708
77270,939.4037
77271,630.8064
77272,704.0441
77273,842.7949
77274,488.6682
77275,541.3938
77276,529.5687
77277,458.29312
77278,637.4016
77279,914.85223
77280,269.75632
77281,473.61246
77282,778.5483
77283,205.25404
77284,545.5389
77285,435.72415
77286,577.8611
77287,562.24646
77288,612.9603
77289,622.5718
77290,587.38184
77291,645.86707
77292,613.8702
77293,583.1982
77294,377.7826
77295,815.6697
77296,909.5175
77297,647.8259
77298,593.1686
77299,839.7427
77300,638.40857
77301,832.91095
77302,690.0348
77303,543.6587
77304,656.98395
77305,603.11554
77306,893.1797
77307,324.83554
77308,440.6519
77309,620.1339
77310,611.3196
77311,567.177
77312,588.24994
77313,883.42267
77314,518.9681
77315,755.8178
77316,511.55765
77317,764.8361
77318,666.7019
77319,755.5443
77320,949.7576
77321,520.67847
77322,496.29382
77323,717.0038
77324,659.49036
77325,524.048
77326,475.42996
77327,486.5997
77328,830.26697
77329,561.5594
77330,189.27786
77331,580.8684
77332,802.93835
77333,582.90735
77334,862.2925
77335,384.77194
77336,591.52277
77337,767.5774
77338,856.788
77339,546.8184
77340,792.2291
77341,891.7541
77342,512.66064
77343,510.78177
77344,338.41452
77345,610.5966
77346,710.44525
77347,823.2385
77348,517.9576
77349,680.6834
77350,566.34814
77351,790.85486
77352,536.4569
77353,615.5886
77354,563.3913
77355,589.94037
77356,714.1334
77357,541.3938
77358,543.7155
77359,430.93265
77360,475.40775
77361,496.06485
77362,599.9988
77363,563.0249
77364,519.5713
77365,708.3977
77366,556.5241
77367,600.57294
77368,704.075
77369,508.39853
77370,647.9175
77371,504.8281
77372,572.04083
77373,761.21906
77374,486.61398
77375,588.72455
77376,809.3173
77377,649.05945
77378,754.266
77379,554.48737
77380,994.1441
77381,748.599
77382,923.53595
77383,858.84265
77384,601.0134
77385,1020.27673
77386,510.0758
77387,453.37396
77388,480.79465
77389,566.061
77390,197.26595
77391,642.42145
77392,550.1114
77393,664.74304
77394,903.4321
77395,991.07855
77396,473.41116
77397,480.68616
77398,448.13498
77399,633.49713
77400,693.0886
77401,655.35614
77402,465.00287
77403,611.226
77404,235.89116
77405,608.39
77406,708.2152
77407,580.9412
77408,265.16476
77409,493.4226
77410,479.1686
77411,361.25943
77412,920.59644
77413,471.21014
77414,705.7714
77415,1007.08624
77416,605.8461
77417,434.03357
77418,464.86975
77419,854.70825
77420,822.5327
77421,664.23193
77422,522.42053
77423,479.42722
77424,200.65628
77425,503.05777
77426,791.5098
77427,463.99802
77428,857.9713
77429,465.66428
77430,1081.8922
77431,537.4979
77432,468.0211
77433,511.42413
77434,681.16766
77435,876.2752
77436,575.4391
77437,592.0298
77438,438.17325
77439,652.532
77440,241.79799
77441,536.3862
77442,564.72815
77443,953.0652
77444,621.19684
77445,670.9698
77446,617.8197
77447,512.976
77448,536.4812
77449,520.78754
77450,261.76822
77451,764.2386
77452,524.3127
77453,593.4927
77454,437.91818
77455,1045.1139
77456,560.96814
77457,503.8685
77458,555.5428
77459,890.9091
77460,450.14645
77461,474.2439
77462,1110.5756
77463,496.29382
77464,976.0078
77465,582.4794
77466,643.0998
77467,489.25546
77468,653.1627
77469,519.61597
77470,569.8912
77471,484.0827
77472,543.9865
77473,403.15878
77474,726.3331
77475,890.7882
77476,801.24133
77477,229.43773
77478,778.66876
77479,765.5264
77480,589.47943
77481,552.7511
77482,625.35345
77483,581.4731
77484,833.7411
77485,518.1468
77486,745.7309
77487,818.24036
77488,765.20245
77489,473.3789
77490,749.46625
77491,205.25404
77492,464.00403
77493,649.27563
77494,772.11993
77495,476.75058
77496,524.5134
77497,776.48004
77498,667.2743
77499,960.93567
77500,800.0147
77501,527.7184
77502,686.24744
77503,710.1534
77504,793.8376
77505,594.5423
77506,640.6897
77507,711.18414
77508,564.1306
77509,954.3481
77510,638.66925
77511,496.49734
77512,579.82697
77513,466.84143
77514,545.8439
77515,523.36145
77516,814.33105
77517,495.7214
77518,605.3097
77519,492.39304
77520,777.11694
77521,369.6075
77522,513.27454
77523,634.92096
77524,406.23828
77525,662.7273
77526,536.7392
77527,447.95184
77528,852.152
77529,612.97064
77530,532.83777
77531,506.19626
77532,448.79224
77533,499.30222
77534,590.83295
77535,801.16
77536,690.4555
77537,607.24945
77538,484.91257
77539,533.3533
77540,497.9792
77541,221.23024
77542,763.2051
77543,509.29938
77544,637.39935
77545,587.17267
77546,839.2129
77547,1114.0626
77548,720.0555
77549,478.96927
77550,477.48743
77551,597.1626
77552,738.7668
77553,433.19043
77554,890.17834
77555,539.8883
77556,566.4246
77557,823.0689
77558,870.96484
77559,547.1544
77560,221.23024
77561,754.9816
77562,435.58813
77563,505.60477
77564,734.1873
77565,512.2685
77566,555.9307
77567,802.24506
77568,885.1663
77569,446.99564
77570,696.85986
77571,754.6908
77572,536.069
77573,591.34937
77574,851.05896
77575,487.8653
77576,784.71747
77577,484.82468
77578,375.0669
77579,512.0391
77580,779.1661
77581,515.5772
77582,483.6248
77583,619.7595
77584,859.5693
77585,317.08737
77586,605.92664
77587,821.6315
77588,518.99884
77589,385.7007
77590,340.92673
77591,499.30222
77592,890.7501
77593,570.26404
77594,569.5922
77595,845.94464
77596,802.4323
77597,556.9639
77598,630.4184
77599,408.18118
77600,205.25404
77601,559.08606
77602,672.1336
77603,1024.5697
77604,864.60114
77605,437.6169
77606,460.8879
77607,497.8288
77608,607.977
77609,808.7453
77610,779.3022
77611,710.46124
77612,502.0877
77613,456.85577
77614,665.8119
77615,552.4582
77616,488.4393
77617,725.915
77618,778.05225
77619,555.2633
77620,858.8631
77621,729.3844
77622,505.62387
77623,798.1051
77624,782.54834
77625,205.25404
77626,836.8612
77627,740.8165
77628,201.8575
77629,1036.6218
77630,769.3963
77631,582.9689
77632,734.9842
77633,991.77783
77634,820.1135
77635,866.7349
77636,497.54514
77637,380.85077
77638,861.4184
77639,589.29504
77640,528.8822
77641,552.55304
77642,558.7554
77643,709.9435
77644,588.83105
77645,618.49963
77646,552.271
77647,707.14484
77648,450.87744
77649,548.48645
77650,1000.387
77651,986.29254
77652,544.604
77653,540.78284
77654,579.4311
77655,509.53067
77656,610.27014
77657,894.19086
77658,851.3696
77659,527.935
77660,529.5762
77661,607.58405
77662,795.3998
77663,537.9833
77664,515.2647
77665,516.6257
77666,487.7333
77667,582.6122
77668,559.6019
77669,447.38583
77670,543.2366
77671,702.87726
77672,502.52017
77673,488.5347
77674,538.2384
77675,476.8066
77676,235.89116
77677,582.3057
77678,522.9035
77679,496.41534
77680,546.18616
77681,613.48224
77682,932.7155
77683,488.1814
77684,489.105
77685,556.4022
77686,504.1776
77687,481.37018
77688,749.7249
77689,861.76794
77690,627.2623
77691,464.68488
77692,587.6672
77693,982.7423
77694,461.43018
77695,602.2559
77696,401.24445
77697,480.7501
77698,950.6545
77699,465.27634
77700,455.37393
77701,629.89087
77702,523.06287
77703,766.0207
77704,665.15045
77705,475.6367
77706,828.2138
77707,818.64557
77708,627.7281
77709,604.33856
77710,592.69916
77711,600.4065
77712,589.571
77713,514.1692
77714,622.5197
77715,329.66702
77716,458.71448
77717,744.0516
77718,549.9289
77719,556.8152
77720,745.45905
77721,901.2714
77722,608.3942
77723,537.3279
77724,630.62384
77725,445.05807
77726,637.65
77727,403.09485
77728,782.8473
77729,583.49475
77730,514.52783
77731,639.0078
77732,530.66516
77733,572.2419
77734,488.14673
77735,941.0166
77736,589.683
77737,660.1676
77738,694.73016
77739,707.6218
77740,575.05255
77741,613.19
77742,470.70773
77743,531.69275
77744,355.5991
77745,534.46643
77746,398.54782
77747,439.1688
77748,463.4648
77749,731.5355
77750,433.80734
77751,938.4065
77752,471.7571
77753,509.10886
77754,728.40356
77755,452.91574
77756,720.3369
77757,579.8129
77758,778.67065
77759,591.71735
77760,580.51733
77761,495.75174
77762,197.26595
77763,720.77423
77764,911.32446
77765,766.47705
77766,556.5241
77767,517.46875
77768,556.11633
77769,850.17365
77770,831.5307
77771,496.84106
77772,519.61066
77773,452.42914
77774,546.1558
77775,606.8424
77776,510.24084
77777,549.5025
77778,664.8092
77779,642.8617
77780,852.08295
77781,613.5626
77782,816.5235
77783,844.0486
77784,666.88885
77785,616.15344
77786,716.36224
77787,512.7915
77788,667.0902
77789,616.1725
77790,620.55457
77791,1049.9265
77792,549.7352
77793,619.93756
77794,1023.5337
77795,661.09247
77796,706.70636
77797,564.96216
77798,719.682
77799,205.25404
77800,500.08362
77801,710.1017
77802,525.3906
77803,486.23233
77804,894.8968
77805,563.8103
77806,715.9487
77807,1129.9683
77808,877.7571
77809,645.9975
77810,506.86563
77811,592.6689
77812,500.9304
77813,616.676
77814,581.55493
77815,480.72018
77816,373.6556
77817,643.8976
77818,605.10706
77819,843.8558
77820,353.03378
77821,427.44104
77822,779.95355
77823,747.1533
77824,612.5915
77825,371.41837
77826,297.71463
77827,1114.3854
77828,849.18665
77829,486.5937
77830,542.3048
77831,632.0246
77832,621.68396
77833,269.15878
77834,514.3433
77835,646.5285
77836,529.8871
77837,468.0788
77838,554.8334
77839,535.0895
77840,512.3874
77841,774.0133
77842,436.2635
77843,649.2248
77844,467.63528
77845,807.93256
77846,793.2461
77847,469.28638
77848,651.9517
77849,555.2237
77850,644.2719
77851,527.1714
77852,424.84
77853,678.82556
77854,498.52243
77855,572.6899
77856,652.939
77857,748.05865
77858,830.41516
77859,683.8189
77860,686.7265
77861,737.10504
77862,517.2435
77863,581.41534
77864,517.2784
77865,1025.4856
77866,205.25404
77867,837.02167
77868,506.13052
77869,591.8282
77870,703.8415
77871,950.08905
77872,616.2679
77873,565.4243
77874,181.28976
77875,441.62973
77876,733.63245
77877,643.533
77878,464.06796
77879,391.52292
77880,471.8716
77881,765.2432
77882,727.884
77883,529.9567
77884,463.99802
77885,600.0935
77886,822.02765
77887,584.06903
77888,601.06915
77889,736.3339
77890,711.8018
77891,799.7694
77892,221.23024
77893,616.3915
77894,452.35928
77895,613.15137
77896,716.2463
77897,993.29047
77898,359.50296
77899,492.99753
77900,560.92737
77901,498.49646
77902,833.1226
77903,822.94867
77904,613.4377
77905,649.01587
77906,201.8575
77907,613.8257
77908,585.46826
77909,428.44583
77910,904.763
77911,594.6954
77912,748.7217
77913,537.04456
77914,831.8573
77915,608.5723
77916,590.30994
77917,698.3652
77918,540.2522
77919,747.3972
77920,470.24316
77921,764.97894
77922,532.39734
77923,957.43994
77924,801.7755
77925,814.9013
77926,461.6566
77927,442.1604
77928,579.50104
77929,534.6122
77930,555.2181
77931,447.77377
77932,537.46545
77933,802.1056
77934,785.26404
77935,535.293
77936,908.7872
77937,743.677
77938,902.15985
77939,443.9139
77940,794.48596
77941,440.0325
77942,549.4439
77943,513.81256
77944,861.6524
77945,589.5755
77946,594.6504
77947,689.0127
77948,629.2545
77949,195.40407
77950,612.10846
77951,584.56354
77952,544.9024
77953,547.0907
77954,666.1998
77955,205.25404
77956,273.15286
77957,775.7245
77958,551.818
77959,733.634
77960,352.39572
77961,576.62
77962,576.3081
77963,712.427
77964,181.28976
77965,605.3845
77966,502.5981
77967,555.1506
77968,725.67804
77969,687.4054
77970,688.92456
77971,541.0333
77972,584.06903
77973,525.18616
77974,808.90283
77975,482.3019
77976,404.73285
77977,543.6144
77978,702.7123
77979,503.9544
77980,608.4345
77981,521.63904
77982,544.5326
77983,896.99133
77984,1046.4738
77985,660.76843
77986,737.4173
77987,591.05225
77988,775.01373
77989,205.25404
77990,1016.40454
77991,505.7436
77992,551.75256
77993,395.3357
77994,594.8603
77995,454.21005
77996,649.4234
77997,511.6976
77998,751.55554
77999,715.40643
78000,568.5508
78001,579.212
78002,898.314
78003,576.6841
78004,555.12866
78005,670.32074
78006,505.6751
78007,769.9832
78008,592.8739
78009,669.1031
78010,577.7048
78011,464.38596
78012,469.31537
78013,546.1558
78014,535.6619
78015,604.2058
78016,625.46436
78017,476.73663
78018,826.7373
78019,521.80963
78020,741.7789
78021,436.22412
78022,625.0666
78023,585.71594
78024,774.34436
78025,494.62753
78026,310.5767
78027,599.19934
78028,601.56903
78029,600.2408
78030,629.1503
78031,541.58936
78032,715.94836
78033,824.5393
78034,736.579
78035,638.6549
78036,534.86053
78037,445.90628
78038,849.96387
78039,495.26346
78040,558.22736
78041,737.9718
78042,587.7177
78043,828.3272
78044,598.40564
78045,600.8873
78046,1008.956
78047,699.81213
78048,705.2637
78049,681.06305
78050,629.3436
78051,499.80774
78052,473.1016
78053,449.2243
78054,503.96356
78055,589.40344
78056,529.7551
78057,818.1176
78058,505.28745
78059,1003.0286
78060,841.93823
78061,865.92096
78062,674.03265
78063,467.78854
78064,522.10254
78065,731.87897
78066,595.5153
78067,686.0843
78068,1089.7738
78069,432.96146
78070,1011.04626
78071,601.6034
78072,734.7788
78073,734.55273
78074,535.6903
78075,522.2755
78076,617.94214
78077,718.98096
78078,544.99194
78079,768.55664
78080,677.8207
78081,749.76514
78082,565.03204
78083,939.4037
78084,650.9042
78085,511.0362
78086,756.22095
78087,412.2042
78088,601.801
78089,509.7769
78090,359.39755
78091,572.1022
78092,205.25404
78093,567.2609
78094,559.2855
78095,405.60895
78096,488.16113
78097,536.14496
78098,520.5507
78099,443.4199
78100,241.79799
78101,591.41925
78102,597.75653
78103,1037.3926
78104,726.9248
78105,730.922
78106,566.74
78107,499.1065
78108,843.3261
78109,526.758
78110,545.475
78111,850.6684
78112,689.7759
78113,519.1396
78114,535.02124
78115,563.7475
78116,772.88794
78117,535.3185
78118,830.15356
78119,747.6353
78120,531.41345
78121,693.06146
78122,265.16476
78123,741.74036
78124,525.74286
78125,544.3724
78126,614.4961
78127,205.25404
78128,631.19434
78129,764.7583
78130,818.5091
78131,607.0535
78132,882.4126
78133,716.57025
78134,626.6473
78135,1057.426
78136,886.67706
78137,467.71854
78138,511.66925
78139,717.11914
78140,983.9144
78141,632.791
78142,502.84103
78143,795.7916
78144,557.11365
78145,948.3013
78146,822.7254
78147,484.0827
78148,733.6404
78149,960.85504
78150,842.41455
78151,571.4681
78152,518.6109
78153,469.69196
78154,718.92346
78155,568.84174
78156,711.4218
78157,497.4418
78158,578.4262
78159,494.79443
78160,673.6854
78161,519.1396
78162,635.7849
78163,631.0592
78164,594.42786
78165,687.89923
78166,508.5381
78167,483.35944
78168,241.79799
78169,612.5369
78170,509.8914
78171,380.4983
78172,548.09564
78173,538.3967
78174,773.23926
78175,647.18994
78176,529.2206
78177,461.5629
78178,577.65027
78179,771.5996
78180,762.23987
78181,631.5063
78182,877.1778
78183,550.54944
78184,848.055
78185,827.20184
78186,628.8143
78187,943.66925
78188,674.3369
78189,1199.5636
78190,1022.9197
78191,337.78452
78192,877.827
78193,772.95026
78194,579.13214
78195,1021.1802
78196,886.20264
78197,680.8737
